Show/Hide,Cpd,Label,Name,Formula,Score,Mass,Avg Mass,Std Dev,Reference mass,Mass (MFG),Relative Mass Difference (MFG),Mass Difference (MFG),Base Peak,Precursor,Ion Polarity,Max Z,Min Z,Start,RT,End,Reference Retention Time,RT Diff,Height,Width,Area,Volume,Vol %,Ions,Z Count,Saturated,ID Source,ID Techniques Applied,Score (MFG),Score (DB),Hit Count,FV,Score (Lib),Relative Reference Mass difference,Reference Mass difference,Group,Cpds/Group,File,Notes,Algorithm,Flags (Tgt),Library,Uncertainty,Significance,Quality Score,FIs Conf.,FIs Conf. %,FIs Eval.,Source,Flag Severity (Tgt),PCombinedIDResults1_ID,ExternalKey,ID,m/z,Height,RT,RT Diff,SNR,FV,CE,Coelution Score,Flags(FIs),Confirm. Flag,Compound Name
TRUE,472,Cpd 472: 10.079,,,,837.3414,837.6689,0.0064,,,,,419.6782,419.6782,Positive,2,1,10,10.079,10.149,,,1002,0.06,,5984,0.01,3,2,,,,,,,,,,,149,10,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,473,Cpd 473: 10.080,,,,884.3328,884.692,,,,,,443.1737,443.1737,Positive,2,2,10.016,10.08,10.265,,,7902,0.057,,32478,0.03,4,1,,,,,,,,,,,149,10,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,474,Cpd 474: 10.080,,,,853.3782,853.6702,0.0076,,,,,427.6974,427.6974,Positive,2,1,10.016,10.08,10.132,,,751,0.05,,3874,0,3,2,,,,,,,,,,,149,10,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,475,Cpd 475: 10.081,,,,837.2358,837.672,,,,,,419.6252,419.6252,Positive,2,2,10.033,10.081,10.149,,,752,0.058,,4264,0,2,1,,,,,,,,,,,149,10,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,476,Cpd 476: 10.081,,,,867.3446,867.6933,0.0078,,,,,434.6788,434.6788,Positive,2,2,10.033,10.081,10.165,,,2356,0.052,,16696,0.02,5,1,,,,,,,,,,,149,10,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,477,Cpd 477: 10.081,,,,881.33,883.1225,,,,,,442.6645,441.6723,Positive,2,2,10.033,10.081,10.248,,,15202,0.057,,53105,0.05,3,1,,,,,,,,,,,149,10,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,478,Cpd 478: 10.082,,,,997.3059,997.7529,0.0019,,,,,998.3133,998.3133,Positive,1,1,10.033,10.082,10.165,,,2497,0.051,,12923,0.01,4,1,,,,,,,,,,,149,10,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,479,Cpd 479: 10.113,,,,897.3221,897.8811,,,,,,449.6683,449.6683,Positive,2,2,10.049,10.113,10.232,,,2259,0.055,,10425,0.01,3,1,,,,,,,,,,,150,3,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,480,Cpd 480: 10.113,,,,843.4141,843.8666,,,,,,844.4214,844.4214,Positive,1,1,10.049,10.113,10.215,,,33731,0.041,,134300,0.13,4,1,,,,,,,,,,,150,3,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,481,Cpd 481: 10.120,,,,800.3723,800.7264,,,,,,801.3795,801.3795,Positive,1,1,10.049,10.12,10.165,,,2383,0.047,,9559,0.01,2,1,,,,,,,,,,,150,3,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,482,Cpd 482: 10.149,,,,707.2238,707.949,,,,,,708.231,708.231,Positive,1,1,10.099,10.149,10.199,,,1243,0.04,,6275,0.01,3,1,,,,,,,,,,,151,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,483,Cpd 483: 10.218,,,,875.3708,875.8954,,,,,,438.6927,438.6927,Positive,2,2,10.132,10.218,10.265,,,785,0.07,,4264,0,3,1,,,,,,,,,,,152,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,484,Cpd 484: 10.236,,,,800.3804,800.8337,,,,,,801.3877,801.3877,Positive,1,1,10.182,10.236,10.315,,,5167,0.048,,22147,0.02,3,1,,,,,,,,,,,153,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,485,Cpd 485: 10.266,,,,857.3918,857.9171,,,,,,858.3991,858.3991,Positive,1,1,10.232,10.266,10.331,,,27361,0.036,,107397,0.1,5,1,,,,,,,,,,,154,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,99.4,,,,,,,,,,,,,,,,,,,
TRUE,486,Cpd 486: 10.267,,,,911.3068,911.6895,,,,,,456.6607,456.6607,Positive,2,2,10.199,10.267,10.331,,,2174,0.045,,8784,0.01,2,1,,,,,,,,,,,154,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,487,Cpd 487: 10.307,,,,871.4327,871.9389,,,,,,872.44,872.44,Positive,1,1,10.265,10.307,10.364,,,3239,0.043,,15026,0.01,3,1,,,,,,,,,,,155,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,488,Cpd 488: 10.318,,,,903.4617,904.0885,,,,,,452.7381,452.7381,Positive,2,2,10.215,10.318,10.447,,,1724,0.08,,12936,0.01,3,1,,,,,,,,,,,156,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,489,Cpd 489: 10.326,,,,921.4739,921.9258,,,,,,922.4811,922.4811,Positive,1,1,10.315,10.326,10.381,,,541,0.043,,2437,0,2,1,,,,,,,,,,,157,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,490,Cpd 490: 10.354,,,,699.2219,699.7034,,,,,,700.2292,700.2292,Positive,1,1,10.298,10.354,10.447,,,9923,0.051,,40936,0.04,4,1,,,,,,,,,,,158,7,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,491,Cpd 491: 10.356,,,,645.321,645.7162,,,,,,646.3282,646.3282,Positive,1,1,10.298,10.356,10.431,,,190710,0.039,,728798,0.68,5,1,,,,,,,,,,,158,7,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,492,Cpd 492: 10.356,,,,667.2921,667.6787,0.0044,,,,,668.2995,668.2995,Positive,2,1,10.315,10.356,10.414,,,4160,0.043,,17711,0.02,5,2,,,,,,,,,,,158,7,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,493,Cpd 493: 10.357,,,,645.2603,645.5414,0.0025,,,,,646.2676,646.2676,Positive,1,1,10.298,10.357,10.431,,,132631,0.038,,472162,0.44,5,1,,,,,,,,,,,158,7,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,494,Cpd 494: 10.357,,,,699.2425,699.7273,,,,,,350.6285,350.6285,Positive,2,2,10.315,10.357,10.464,,,2456,0.056,,12415,0.01,3,1,,,,,,,,,,,158,7,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,495,Cpd 495: 10.357,,,,697.2414,697.6721,0.005,,,,,736.2063,736.2063,Positive,1,1,10.315,10.357,10.431,,,1229,0.058,,8987,0.01,4,1,,,,,,,,,,,158,7,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,496,Cpd 496: 10.357,,,,683.2544,683.5016,,,,,,684.2616,684.2616,Positive,1,1,10.331,10.357,10.414,,,1276,0.048,,5107,0,2,1,,,,,,,,,,,158,7,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,497,Cpd 497: 10.563,,,,217.171,217.3396,,,,,,218.1783,218.1783,Positive,1,1,10.514,10.563,10.63,,,1427,0.052,,4630,0,2,1,,,,,,,,,,,159,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,498,Cpd 498: 10.760,,,,233.1923,233.4072,,,,,,234.1996,234.1996,Positive,1,1,10.713,10.76,10.812,,,786,0.049,,2341,0,2,1,,,,,,,,,,,160,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,499,Cpd 499: 11.267,,,,991.6057,992.1032,0.0023,,,,,496.8098,496.8098,Positive,2,1,11.227,11.267,11.326,,,1747,0.045,,9675,0.01,4,2,,,,,,,,,,,161,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,500,Cpd 500: 11.375,,,,1019.5671,1020.1032,0.0007,,,,,510.791,510.791,Positive,2,1,11.343,11.375,11.442,,,1793,0.039,,10784,0.01,5,2,,,,,,,,,,,162,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,501,Cpd 501: 11.543,,,,443.2382,443.3656,,,,,,444.2455,444.2455,Positive,1,1,11.459,11.543,11.591,,,2958,0.056,,10934,0.01,2,1,,,,,,,,,,,163,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,502,Cpd 502: 11.617,,,,344.0355,344.1683,,,,,,345.0428,345.0428,Positive,1,1,11.542,11.617,11.691,,,3734,0.075,,20551,0.02,2,1,,,,,,,,,,,164,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,503,Cpd 503: 12.534,,,,241.2696,241.3819,,,,,,242.2769,242.2769,Positive,1,1,12.487,12.534,12.653,,,12610,0.085,,56283,0.05,2,1,,,,,,,,,,,165,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,504,Cpd 504: 12.855,,,,273.2725,273.4562,,,,,,274.2797,274.2797,Positive,1,1,12.785,12.855,13.017,,,89049,0.064,,354364,0.33,3,1,,,,,,,,,,,166,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,505,Cpd 505: 12.890,,,,317.2975,317.4739,,,,,,318.3048,318.3048,Positive,1,1,12.852,12.89,13.001,,,12991,0.069,,48146,0.04,3,1,,,,,,,,,,,167,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,506,Cpd 506: 13.146,,,,1318.6483,1319.6254,,,,,,1320.6541,1319.6556,Positive,1,1,13.1,13.146,13.183,,,414,0.052,,3544,0,3,1,,,,,,,,,,,168,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,99.2,,,,,,,,,,,,,,,,,,,
TRUE,507,Cpd 507: 13.233,,,,1630.8386,1631.0323,0.0008,,,,,816.4267,816.4267,Positive,2,1,13.1,13.233,13.283,,,802,0.078,,5846,0.01,5,2,,,,,,,,,,,169,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,508,Cpd 508: 13.328,,,,301.2582,301.5918,,,,,,302.2655,302.2655,Positive,1,1,13.233,13.328,13.448,,,2652,0.146,,27523,0.03,3,1,,,,,,,,,,,170,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,99.8,,,,,,,,,,,,,,,,,,,
TRUE,509,Cpd 509: 13.386,,,,1696.8166,1697.7662,,,,,,1697.8239,1697.8239,Positive,1,1,13.332,13.386,13.432,,,220,0.055,,1928,0,3,1,,,,,,,,,,,171,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,510,Cpd 510: 13.415,,,,1611.7914,1612.5339,0.0088,,,,,1612.8009,1612.8009,Positive,1,1,13.349,13.415,13.465,,,369,0.062,,4507,0,4,1,,,,,,,,,,,172,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,511,Cpd 511: 13.510,,,,1851.9264,1852.8879,,,,,,1853.957,1852.9337,Positive,1,1,13.448,13.51,13.548,,,204,0.079,,1947,0,3,1,,,,,,,,,,,173,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,512,Cpd 512: 13.566,,,,1773.8231,1774.9178,,,,,,1776.8744,1774.8304,Positive,1,1,13.531,13.566,13.598,,,271,0.04,,1448,0,3,1,,,,,,,,,,,174,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,99.7,,,,,,,,,,,,,,,,,,,
TRUE,513,Cpd 513: 13.577,,,,1801.9187,1803.3092,,,,,,1802.926,1802.926,Positive,1,1,13.498,13.577,13.714,,,224,0.124,,4655,0,4,1,,,,,,,,,,,175,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,514,Cpd 514: 13.595,,,,1393.6493,1394.9392,,,,,,1394.6565,1394.6565,Positive,1,1,13.548,13.595,13.664,,,548,0.07,,4593,0,4,1,,,,,,,,,,,176,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,515,Cpd 515: 13.697,,,,1616.8404,1617.7251,0.009,,,,,1618.8369,1617.8406,Positive,1,1,13.647,13.697,13.78,,,386,0.076,,6586,0.01,5,1,,,,,,,,,,,177,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,516,Cpd 516: 13.734,,,,132.0547,132.1392,,,,,,133.062,133.062,Positive,1,1,13.681,13.734,13.78,,,8878,0.061,,35354,0.03,2,1,,,,,,,,,,,178,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,517,Cpd 517: 14.451,,,,599.3113,599.5475,,,,,,600.3186,600.3186,Positive,1,1,14.311,14.451,14.609,,,10930,0.139,,122474,0.11,2,1,,,,,,,,,,,179,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,518,Cpd 518: 14.740,,,,451.2462,451.6227,,,,,,452.2534,452.2534,Positive,1,1,14.593,14.74,14.841,,,21434,0.137,,272741,0.25,3,1,,,,,,,,,,,180,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,99.5,,,,,,,,,,,,,,,,,,,
TRUE,519,Cpd 519: 14.894,,,,428.2239,428.6522,,,,,,429.2312,429.2312,Positive,1,1,14.808,14.894,15.073,,,11460,0.114,,98567,0.09,3,1,,,,,,,,,,,181,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,520,Cpd 520: 14.896,,,,377.2119,377.4714,,,,,,378.2191,378.2191,Positive,1,1,14.808,14.896,15.073,,,39766,0.106,,282200,0.26,3,1,,,,,,,,,,,181,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,521,Cpd 521: 14.945,,,,236.1749,236.3595,,,,,,237.1822,237.1822,Positive,1,1,14.858,14.945,15.04,,,9137,0.117,,87585,0.08,2,1,,,,,,,,,,,182,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,522,Cpd 522: 15.291,,,,377.2087,377.5188,,,,,,378.216,378.216,Positive,1,1,15.156,15.291,15.471,,,14421,0.1,,114383,0.11,3,1,,,,,,,,,,,183,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,523,Cpd 523: 15.293,,,,382.1583,382.4306,,,,,,383.1656,383.1656,Positive,1,1,15.239,15.293,15.405,,,8725,0.082,,53784,0.05,3,1,,,,,,,,,,,183,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
